URL,Version,Status,OIDs,Name,Title,Descriptino,Uses,Used,Sources
https://smt.esante.gouv.fr/fhir/ValueSet/1.2.250.1.213.1.1.5.645,20230202000000,active,"1.2.250.1.213.1.1.5.645",JDV_Technique_imagerie_D2LM_CISIS,JDV_Technique_imagerie_D2LM_CISIS,"JDV_Technique_imagerie_D2LM_CISIS",,"DICOM"
https://smt.esante.gouv.fr/fhir/ValueSet/1.2.250.1.213.1.1.5.646,20210907000000,active,"1.2.250.1.213.1.1.5.646",JDV_AgeDeSurvenue_CISIS,JDV_AgeDeSurvenue_CISIS,"JDV_AgeDeSurvenue_CISIS",,"Internal"
https://smt.esante.gouv.fr/fhir/ValueSet/1.2.250.1.213.1.1.5.647,20210907000000,active,"1.2.250.1.213.1.1.5.647",JDV_ExamenComplementaire_CISIS,JDV_ExamenComplementaire_CISIS,"JDV_ExamenComplementaire_CISIS",,"Internal,DICOM"
https://smt.esante.gouv.fr/fhir/ValueSet/1.2.250.1.213.1.1.5.648,20210907000000,active,"1.2.250.1.213.1.1.5.648",JDV_ClicheTechniquementInsuffisant_CISIS,JDV_ClicheTechniquementInsuffisant_CISIS,"JDV_ClicheTechniquementInsuffisant_CISIS",,"Internal"
https://smt.esante.gouv.fr/fhir/ValueSet/1.2.250.1.213.1.1.5.649,20210907000000,active,"1.2.250.1.213.1.1.5.649",JDV_ResultatComparaison_CISIS,JDV_ResultatComparaison_CISIS,"JDV_ResultatComparaison_CISIS",,"Internal"
https://smt.esante.gouv.fr/fhir/ValueSet/1.2.250.1.213.1.1.5.65,20100101000000,active,"1.2.250.1.213.1.1.5.65",JDV_TypeDossier_CISIS,JDV_TypeDossier_CISIS,"JDV_TypeDossier_CISIS",,"Internal"
https://smt.esante.gouv.fr/fhir/ValueSet/1.2.250.1.213.1.1.5.650,20210907000000,active,"1.2.250.1.213.1.1.5.650",JDV_Classification_ACR_2_CISIS,JDV_Classification_ACR_2_CISIS,"JDV_Classification_ACR_2_CISIS",,"Internal"
https://smt.esante.gouv.fr/fhir/ValueSet/1.2.250.1.213.1.1.5.651,20230330000000,active,"1.2.250.1.213.1.1.5.651",JDV_MesureVerrePrescrit_CISIS,JDV_MesureVerrePrescrit_CISIS,"JDV_MesureVerrePrescrit_CISIS",,"Internal,LOINC"
https://smt.esante.gouv.fr/fhir/ValueSet/1.2.250.1.213.1.1.5.652,20210924000000,active,"1.2.250.1.213.1.1.5.652",JDV_MesureTypeVerrePrescrit_CISIS,JDV_MesureTypeVerrePrescrit_CISIS,"JDV_MesureTypeVerrePrescrit_CISIS",,"Internal,LOINC,Other"
https://smt.esante.gouv.fr/fhir/ValueSet/1.2.250.1.213.1.1.5.653,20230330000000,active,"1.2.250.1.213.1.1.5.653",JDV_MesureVerreDelivre_CISIS,JDV_MesureVerreDelivre_CISIS,"JDV_MesureVerreDelivre_CISIS",,"Internal,LOINC"
https://smt.esante.gouv.fr/fhir/ValueSet/1.2.250.1.213.1.1.5.654,20210924000000,active,"1.2.250.1.213.1.1.5.654",JDV_MesureTypeVerreDelivre_CISIS,JDV_MesureTypeVerreDelivre_CISIS,"JDV_MesureTypeVerreDelivre_CISIS",,"Internal,LOINC,Other"
https://smt.esante.gouv.fr/fhir/ValueSet/1.2.250.1.213.1.1.5.655,20230725000000,active,"1.2.250.1.213.1.1.5.655",JDV_MesureLentillePrescrite_CISIS,JDV_MesureLentillePrescrite_CISIS,"JDV_MesureLentillePrescrite_CISIS",,"Internal,LOINC,Other"
https://smt.esante.gouv.fr/fhir/ValueSet/1.2.250.1.213.1.1.5.656,20230330000000,active,"1.2.250.1.213.1.1.5.656",JDV_MesureLentilleDelivree_CISIS,JDV_MesureLentilleDelivree_CISIS,"JDV_MesureLentilleDelivree_CISIS",,"Internal,LOINC,Other"
https://smt.esante.gouv.fr/fhir/ValueSet/1.2.250.1.213.1.1.5.657,20211127000000,active,"1.2.250.1.213.1.1.5.657",JDV_Classification_ACR_Echographie_CISIS,JDV_Classification_ACR_Echographie_CISIS,"JDV_Classification_ACR_Echographie_CISIS",,"Internal"
https://smt.esante.gouv.fr/fhir/ValueSet/1.2.250.1.213.1.1.5.658,20211127000000,active,"1.2.250.1.213.1.1.5.658",JDV_Classification_ACR_1_CISIS,JDV_Classification_ACR_1_CISIS,"JDV_Classification_ACR_1_CISIS",,"Internal"
https://smt.esante.gouv.fr/fhir/ValueSet/1.2.250.1.213.1.1.5.659,20230428000000,active,"1.2.250.1.213.1.1.5.659",JDV_Contre_indications_CISIS,JDV_Contre_indications_CISIS,"JDV_Contre_indications_CISIS",,"Internal,THO"
https://smt.esante.gouv.fr/fhir/ValueSet/1.2.250.1.213.1.1.5.66,20100101000000,active,"1.2.250.1.213.1.1.5.66",JDV_Readaptation_CISIS,JDV_Readaptation_CISIS,"JDV_Readaptation_CISIS",,"Internal"
https://smt.esante.gouv.fr/fhir/ValueSet/1.2.250.1.213.1.1.5.660,20211216000000,active,"1.2.250.1.213.1.1.5.660",JDV_Modalite_demandeActeImagerie_CISIS,JDV_Modalite_demandeActeImagerie_CISIS,"JDV_Modalite_demandeActeImagerie_CISIS",,"Internal,DICOM,Other"
https://smt.esante.gouv.fr/fhir/ValueSet/1.2.250.1.213.1.1.5.661,20211222000000,active,"1.2.250.1.213.1.1.5.661",JDV_AbsentOrUnknownAllergy_CISIS,JDV_AbsentOrUnknownAllergy_CISIS,"JDV_AbsentOrUnknownAllergy_CISIS",,"FHIR"
https://smt.esante.gouv.fr/fhir/ValueSet/1.2.250.1.213.1.1.5.662,20211222000000,active,"1.2.250.1.213.1.1.5.662",JDV_AbsentOrUnknownProblem_CISIS,JDV_AbsentOrUnknownProblem_CISIS,"JDV_AbsentOrUnknownProblem_CISIS",,"FHIR"
https://smt.esante.gouv.fr/fhir/ValueSet/1.2.250.1.213.1.1.5.663,20211222000000,active,"1.2.250.1.213.1.1.5.663",JDV_AbsentOrUnknownDevices_CISIS,JDV_AbsentOrUnknownDevices_CISIS,"JDV_AbsentOrUnknownDevices_CISIS",,"FHIR"
https://smt.esante.gouv.fr/fhir/ValueSet/1.2.250.1.213.1.1.5.664,20211222000000,active,"1.2.250.1.213.1.1.5.664",JDV_AbsentOrUnknownMedication_CISIS,JDV_AbsentOrUnknownMedication_CISIS,"JDV_AbsentOrUnknownMedication_CISIS",,"FHIR"
https://smt.esante.gouv.fr/fhir/ValueSet/1.2.250.1.213.1.1.5.665,20211222000000,active,"1.2.250.1.213.1.1.5.665",JDV_AbsentOrUnknownProcedure_CISIS,JDV_AbsentOrUnknownProcedure_CISIS,"JDV_AbsentOrUnknownProcedure_CISIS",,"FHIR"
https://smt.esante.gouv.fr/fhir/ValueSet/1.2.250.1.213.1.1.5.666,20211222000000,active,"1.2.250.1.213.1.1.5.666",JDV_AbsentOrUnknownImmunization_CISIS,JDV_AbsentOrUnknownImmunization_CISIS,"JDV_AbsentOrUnknownImmunization_CISIS",,"FHIR"
https://smt.esante.gouv.fr/fhir/ValueSet/1.2.250.1.213.1.1.5.667,20230428000000,active,"1.2.250.1.213.1.1.5.667",JDV_StatutTabagique_CISIS,JDV_StatutTabagique_CISIS,"JDV_StatutTabagique_CISIS",,"Other"
https://smt.esante.gouv.fr/fhir/ValueSet/1.2.250.1.213.1.1.5.668,20230202000000,active,"1.2.250.1.213.1.1.5.668",JDV_FonctionEtudieeTEP_CISIS,JDV_FonctionEtudieeTEP_CISIS,"JDV_FonctionEtudieeTEP_CISIS",,"Internal"
https://smt.esante.gouv.fr/fhir/ValueSet/1.2.250.1.213.1.1.5.669,20230202000000,active,"1.2.250.1.213.1.1.5.669",JDV_FonctionEtudieeScintigraphie_CISIS,JDV_FonctionEtudieeScintigraphie_CISIS,"JDV_FonctionEtudieeScintigraphie_CISIS",,"Internal"
https://smt.esante.gouv.fr/fhir/ValueSet/1.2.250.1.213.1.1.5.670,20220126000000,active,"1.2.250.1.213.1.1.5.670",JDV_InjectionPDC_TEP_CISIS,JDV_InjectionPDC_TEP_CISIS,"JDV_InjectionPDC_TEP_CISIS",,"Internal"
https://smt.esante.gouv.fr/fhir/ValueSet/1.2.250.1.213.1.1.5.671,20221114000000,active,"1.2.250.1.213.1.1.5.671",JDV_StatutGrossesse_CISIS,JDV_StatutGrossesse_CISIS,"JDV_StatutGrossesse_CISIS",,"Internal"
https://smt.esante.gouv.fr/fhir/ValueSet/1.2.250.1.213.1.1.5.672,20220217000000,active,"1.2.250.1.213.1.1.5.672",JDV_ImagerieObjectifsReference_CISIS,JDV_ImagerieObjectifsReference_CISIS,"JDV_ImagerieObjectifsReference_CISIS",,"DICOM"
https://smt.esante.gouv.fr/fhir/ValueSet/1.2.250.1.213.1.1.5.673,20241029000000,retired,"1.2.250.1.213.1.1.5.673",JDV_Procedure_CISIS,JDV_Procedure_CISIS,"JDV_Procedure_CISIS",,"Internal"
https://smt.esante.gouv.fr/fhir/ValueSet/1.2.250.1.213.1.1.5.674,20221010000000,retired,"1.2.250.1.213.1.1.5.674",JDV_AllergieReaction_CISIS,JDV_AllergieReaction_CISIS,"JDV_AllergieReaction_CISIS",,"Internal"
https://smt.esante.gouv.fr/fhir/ValueSet/1.2.250.1.213.1.1.5.675,20221114000000,active,"1.2.250.1.213.1.1.5.675",JDV_SeveriteObservation_CISIS,JDV_SeveriteObservation_CISIS,"JDV_SeveriteObservation_CISIS",,"Internal"
https://smt.esante.gouv.fr/fhir/ValueSet/1.2.250.1.213.1.1.5.676,20220325000000,active,"1.2.250.1.213.1.1.5.676",JDV_ImmunizationRouteCodes_CISIS,JDV_ImmunizationRouteCodes_CISIS,"JDV_ImmunizationRouteCodes_CISIS",,"Other"
https://smt.esante.gouv.fr/fhir/ValueSet/1.2.250.1.213.1.1.5.677,20220331000000,active,"1.2.250.1.213.1.1.5.677",JDV_RouteofAdministration_CISIS,JDV_RouteofAdministration_CISIS,"JDV_RouteofAdministration_CISIS",,"Other"
https://smt.esante.gouv.fr/fhir/ValueSet/1.2.250.1.213.1.1.5.678,20240513000000,active,"1.2.250.1.213.1.1.5.678",JDV_FacteursDeRiquesAVC_CISIS,JDV_FacteursDeRiquesAVC_CISIS,"JDV_FacteursDeRiquesAVC_CISIS",,"Internal,THO"
https://smt.esante.gouv.fr/fhir/ValueSet/1.2.250.1.213.1.1.5.679,20231114000000,active,"1.2.250.1.213.1.1.5.679",JDV_EtiologieAVC_CISIS,JDV_EtiologieAVC_CISIS,"JDV_EtiologieAVC_CISIS",,"Internal,THO"
https://smt.esante.gouv.fr/fhir/ValueSet/1.2.250.1.213.1.1.5.68,20100101000000,active,"1.2.250.1.213.1.1.5.68",JDV_DelimitationActivite_CISIS,JDV_DelimitationActivite_CISIS,"JDV_DelimitationActivite_CISIS",,"Internal,LOINC"
https://smt.esante.gouv.fr/fhir/ValueSet/1.2.250.1.213.1.1.5.680,20240718000000,active,"1.2.250.1.213.1.1.5.680",JDV_PolypathologiesAVC_CISIS,JDV_PolypathologiesAVC_CISIS,"JDV_PolypathologiesAVC_CISIS",,"Internal"
https://smt.esante.gouv.fr/fhir/ValueSet/1.2.250.1.213.1.1.5.681,20230202000000,active,"1.2.250.1.213.1.1.5.681",JDV_MotifHospitalisationCSE_CISIS,JDV_MotifHospitalisationCSE_CISIS,"JDV_MotifHospitalisationCSE_CISIS",,"Internal,THO"
https://smt.esante.gouv.fr/fhir/ValueSet/1.2.250.1.213.1.1.5.682,20220405000000,active,"1.2.250.1.213.1.1.5.682",JDV_Traite_NonTraite_CISIS,JDV_Traite_NonTraite_CISIS,"JDV_Traite_NonTraite_CISIS",,"Internal"
https://smt.esante.gouv.fr/fhir/ValueSet/1.2.250.1.213.1.1.5.683,20221010000000,retired,"1.2.250.1.213.1.1.5.683",JDV_AllergenNoDrug_CISIS,JDV_AllergenNoDrug_CISIS,"JDV_AllergenNoDrug_CISIS",,"Internal"
https://smt.esante.gouv.fr/fhir/ValueSet/1.2.250.1.213.1.1.5.684,20220412000000,active,"1.2.250.1.213.1.1.5.684",JDV_FluideRouteCodes_CISIS,JDV_FluideRouteCodes_CISIS,"JDV_FluideRouteCodes_CISIS",,"Other"
https://smt.esante.gouv.fr/fhir/ValueSet/1.2.250.1.213.1.1.5.685,20220412000000,active,"1.2.250.1.213.1.1.5.685",JDV_InfoPriseEnCharge_CISIS,JDV_InfoPriseEnCharge_CISIS,"JDV_InfoPriseEnCharge_CISIS",,"Internal,THO"
https://smt.esante.gouv.fr/fhir/ValueSet/1.2.250.1.213.1.1.5.686,20221121000000,active,"1.2.250.1.213.1.1.5.686",JDV_HumanSubstanceAdministrationSite_CISIS,JDV_HumanSubstanceAdministrationSite_CISIS,"JDV_HumanSubstanceAdministrationSite_CISIS",,"Internal"
https://smt.esante.gouv.fr/fhir/ValueSet/1.2.250.1.213.1.1.5.687,20240731000000,active,"1.2.250.1.213.1.1.5.687",JDV_CodesDocumentImagerie_CISIS,JDV_CodesDocumentImagerie_CISIS,"JDV_CodesDocumentImagerie_CISIS",,"LOINC"
https://smt.esante.gouv.fr/fhir/ValueSet/1.2.250.1.213.1.1.5.688,20221114000000,active,"1.2.250.1.213.1.1.5.688",JDV_ModificateurTopographique_CISIS,JDV_ModificateurTopographique_CISIS,"JDV_ModificateurTopographique_CISIS",,"Other"
https://smt.esante.gouv.fr/fhir/ValueSet/1.2.250.1.213.1.1.5.689,20220514000000,active,"1.2.250.1.213.1.1.5.689",JDV_SOPClass_CISIS,JDV_SOPClass_CISIS,"JDV_SOPClass_CISIS",,"Internal"
https://smt.esante.gouv.fr/fhir/ValueSet/1.2.250.1.213.1.1.5.69,20100101000000,active,"1.2.250.1.213.1.1.5.69",JDV_EvaluationNeurocognitives_CISIS,JDV_EvaluationNeurocognitives_CISIS,"JDV_EvaluationNeurocognitives_CISIS",,"Internal"
https://smt.esante.gouv.fr/fhir/ValueSet/1.2.250.1.213.1.1.5.690,20240109000000,retired,"1.2.250.1.213.1.1.5.690",JDV_Radiopharmaceutique_CISIS,JDV_Radiopharmaceutique_CISIS,"JDV_Radiopharmaceutique_CISIS",,"Internal"
https://smt.esante.gouv.fr/fhir/ValueSet/1.2.250.1.213.1.1.5.691,20220627000000,active,"1.2.250.1.213.1.1.5.691",JDV_Bio_instruction_patient_CISIS,JDV_Bio_instruction_patient_CISIS,"JDV_Bio_instruction_patient_CISIS",,"Internal"
https://smt.esante.gouv.fr/fhir/ValueSet/1.2.250.1.213.1.1.5.694,20230601000000,active,"1.2.250.1.213.1.1.5.694",JDV_LocalisationAnatomique_CISIS,JDV_LocalisationAnatomique_CISIS,"JDV_LocalisationAnatomique_CISIS",,"Internal"
https://smt.esante.gouv.fr/fhir/ValueSet/1.2.250.1.213.1.1.5.695,20221114000000,active,"1.2.250.1.213.1.1.5.695",JDV_RegionAnatomique_CISIS,JDV_RegionAnatomique_CISIS,"JDV_RegionAnatomique_CISIS",,"Internal"
https://smt.esante.gouv.fr/fhir/ValueSet/1.2.250.1.213.1.1.5.697,20220727000000,active,"1.2.250.1.213.1.1.5.697",JDV_TypeRencontre_OBP_CISIS,JDV_TypeRencontre_OBP_CISIS,"JDV_TypeRencontre_OBP_CISIS",,"Internal"
https://smt.esante.gouv.fr/fhir/ValueSet/1.2.250.1.213.1.1.5.698,20230803000000,active,"1.2.250.1.213.1.1.5.698",JDV_ModeSortie_OBP_SNM_CISIS,JDV_ModeSortie_OBP_SNM_CISIS,"JDV_ModeSortie_OBP_SNM_CISIS",,"Internal"
https://smt.esante.gouv.fr/fhir/ValueSet/1.2.250.1.213.1.1.5.699,20230803000000,active,"1.2.250.1.213.1.1.5.699",JDV_ModeSortie_OBP_SNE_CISIS,JDV_ModeSortie_OBP_SNE_CISIS,"JDV_ModeSortie_OBP_SNE_CISIS",,"Internal"
https://smt.esante.gouv.fr/fhir/ValueSet/1.2.250.1.213.1.1.5.70,20231114000000,active,"1.2.250.1.213.1.1.5.70",JDV_DestinationTransfert_CISIS,JDV_DestinationTransfert_CISIS,"JDV_DestinationTransfert_CISIS",,"Internal"
https://smt.esante.gouv.fr/fhir/ValueSet/1.2.250.1.213.1.1.5.700,20230803000000,active,"1.2.250.1.213.1.1.5.700",JDV_ModeSortie_OBP_SCM_CISIS,JDV_ModeSortie_OBP_SCM_CISIS,"JDV_ModeSortie_OBP_SCM_CISIS",,"Internal"
https://smt.esante.gouv.fr/fhir/ValueSet/1.2.250.1.213.1.1.5.701,20230803000000,active,"1.2.250.1.213.1.1.5.701",JDV_ModeSortie_OBP_SEM_CISIS,JDV_ModeSortie_OBP_SEM_CISIS,"JDV_ModeSortie_OBP_SEM_CISIS",,"Internal"
https://smt.esante.gouv.fr/fhir/ValueSet/1.2.250.1.213.1.1.5.702,20230803000000,active,"1.2.250.1.213.1.1.5.702",JDV_Destination_OBP_SNE_CISIS,JDV_Destination_OBP_SNE_CISIS,"JDV_Destination_OBP_SNE_CISIS",,"Internal"
https://smt.esante.gouv.fr/fhir/ValueSet/1.2.250.1.213.1.1.5.703,20221003000000,active,"1.2.250.1.213.1.1.5.703",JDV_SignesVitaux_CS8_CISIS,JDV_SignesVitaux_CS8_CISIS,"JDV_SignesVitaux_CS8_CISIS",,"LOINC"
https://smt.esante.gouv.fr/fhir/ValueSet/1.2.250.1.213.1.1.5.704,20230202000000,active,"1.2.250.1.213.1.1.5.704",JDV_Patho_1ere_semaine_CS8_CISIS,JDV_Patho_1ere_semaine_CS8_CISIS,"JDV_Patho_1ere_semaine_CS8_CISIS",,"Internal,THO"
https://smt.esante.gouv.fr/fhir/ValueSet/1.2.250.1.213.1.1.5.705,20241126000000,active,"1.2.250.1.213.1.1.5.705",JDV_Actes_CS8_CISIS,JDV_Actes_CS8_CISIS,"JDV_Actes_CS8_CISIS",,"Internal"
https://smt.esante.gouv.fr/fhir/ValueSet/1.2.250.1.213.1.1.5.706,20221003000000,active,"1.2.250.1.213.1.1.5.706",JDV_Info_deces_CS8_CISIS,JDV_Info_deces_CS8_CISIS,"JDV_Info_deces_CS8_CISIS",,"Internal,LOINC"
https://smt.esante.gouv.fr/fhir/ValueSet/1.2.250.1.213.1.1.5.707,20221003000000,active,"1.2.250.1.213.1.1.5.707",JDV_Acte_CSE_CISIS,JDV_Acte_CSE_CISIS,"JDV_Acte_CSE_CISIS",,"Internal"
https://smt.esante.gouv.fr/fhir/ValueSet/1.2.250.1.213.1.1.5.708,20231121000000,retired,"1.2.250.1.213.1.1.5.708",JDV_Rencontre_CSE_CISIS,JDV_Rencontre_CSE_CISIS,"JDV_Rencontre_CSE_CISIS",,"Internal"
https://smt.esante.gouv.fr/fhir/ValueSet/1.2.250.1.213.1.1.5.709,20221003000000,active,"1.2.250.1.213.1.1.5.709",JDV_SignesVitaux_CS9_CISIS,JDV_SignesVitaux_CS9_CISIS,"JDV_SignesVitaux_CS9_CISIS",,"LOINC"
https://smt.esante.gouv.fr/fhir/ValueSet/1.2.250.1.213.1.1.5.71,20100101000000,active,"1.2.250.1.213.1.1.5.71",JDV_ChecklistDLU_CISIS,JDV_ChecklistDLU_CISIS,"JDV_ChecklistDLU_CISIS",,"Internal"
https://smt.esante.gouv.fr/fhir/ValueSet/1.2.250.1.213.1.1.5.710,20221003000000,active,"1.2.250.1.213.1.1.5.710",JDV_SignesVitaux_CS24_CISIS,JDV_SignesVitaux_CS24_CISIS,"JDV_SignesVitaux_CS24_CISIS",,"LOINC"
https://smt.esante.gouv.fr/fhir/ValueSet/1.2.250.1.213.1.1.5.711,20231030000000,retired,"1.2.250.1.213.1.1.5.711",JDV_DeveloppementPsychomoteur_CS9_CISIS,JDV_DeveloppementPsychomoteur_CS9_CISIS,"JDV_DeveloppementPsychomoteur_CS9_CISIS",,"Internal"
https://smt.esante.gouv.fr/fhir/ValueSet/1.2.250.1.213.1.1.5.712,20231030000000,active,"1.2.250.1.213.1.1.5.712",JDV_DeveloppementPsychomoteur_CS24_CISIS,JDV_DeveloppementPsychomoteur_CS24_CISIS,"JDV_DeveloppementPsychomoteur_CS24_CISIS",,"Internal"
https://smt.esante.gouv.fr/fhir/ValueSet/1.2.250.1.213.1.1.5.713,20230427000000,retired,"1.2.250.1.213.1.1.5.713",JDV_pathologie_foetale_CISIS,JDV_pathologie_foetale_CISIS,"JDV_pathologie_foetale_CISIS",,"Internal,LOINC,THO"
https://smt.esante.gouv.fr/fhir/ValueSet/1.2.250.1.213.1.1.5.714,20230605000000,retired,"1.2.250.1.213.1.1.5.714",JDV_MacroLocalisationAnatomique_CISIS,JDV_MacroLocalisationAnatomique_CISIS,"JDV_MacroLocalisationAnatomique_CISIS",,"Internal"
https://smt.esante.gouv.fr/fhir/ValueSet/1.2.250.1.213.1.1.5.715,20221219000000,active,"1.2.250.1.213.1.1.5.715",JDV_MethodeDeMesureAcuiteVisuelle_CISIS,JDV_MethodeDeMesureAcuiteVisuelle_CISIS,"JDV_MethodeDeMesureAcuiteVisuelle_CISIS",,"Internal,Other"
https://smt.esante.gouv.fr/fhir/ValueSet/1.2.250.1.213.1.1.5.716,20221221000000,active,"1.2.250.1.213.1.1.5.716",JDV_TypeDispositifOcculaire_CISIS,JDV_TypeDispositifOcculaire_CISIS,"JDV_TypeDispositifOcculaire_CISIS",,"Internal"
https://smt.esante.gouv.fr/fhir/ValueSet/1.2.250.1.213.1.1.5.717,20230525000000,active,"1.2.250.1.213.1.1.5.717",JDV_LocalisationPrelevementCCU_CISIS,JDV_LocalisationPrelevementCCU_CISIS,"JDV_LocalisationPrelevementCCU_CISIS",,"Internal"
https://smt.esante.gouv.fr/fhir/ValueSet/1.2.250.1.213.1.1.5.72,20100101000000,active,"1.2.250.1.213.1.1.5.72",JDV_ChecklistFLUDR_CISIS,JDV_ChecklistFLUDR_CISIS,"JDV_ChecklistFLUDR_CISIS",,"Internal"
https://smt.esante.gouv.fr/fhir/ValueSet/1.2.250.1.213.1.1.5.720,20230525000000,active,"1.2.250.1.213.1.1.5.720",JDV_ResultatRechercheHPVCCU_CISIS,JDV_ResultatRechercheHPVCCU_CISIS,"JDV_ResultatRechercheHPVCCU_CISIS",,"Internal"
https://smt.esante.gouv.fr/fhir/ValueSet/1.2.250.1.213.1.1.5.721,20231017000000,active,"1.2.250.1.213.1.1.5.721",JDV_ResultatExamenCytologiqueCCU_CISIS,JDV_ResultatExamenCytologiqueCCU_CISIS,"JDV_ResultatExamenCytologiqueCCU_CISIS",,"Internal"
https://smt.esante.gouv.fr/fhir/ValueSet/1.2.250.1.213.1.1.5.722,20231017000000,active,"1.2.250.1.213.1.1.5.722",JDV_ContexteExamenCCU_CISIS,JDV_ContexteExamenCCU_CISIS,"JDV_ContexteExamenCCU_CISIS",,"Internal"
https://smt.esante.gouv.fr/fhir/ValueSet/1.2.250.1.213.1.1.5.723,20231017000000,active,"1.2.250.1.213.1.1.5.723",JDV_MilieuCytologieCCU_CISIS,JDV_MilieuCytologieCCU_CISIS,"JDV_MilieuCytologieCCU_CISIS",,"Internal"
https://smt.esante.gouv.fr/fhir/ValueSet/1.2.250.1.213.1.1.5.724,20230828000000,active,"1.2.250.1.213.1.1.5.724",JDV_OBP_Result_Evenement_CISIS,JDV_OBP_Result_Evenement_CISIS,"JDV_OBP_Result_Evenement_CISIS",,"Internal,LOINC"
https://smt.esante.gouv.fr/fhir/ValueSet/1.2.250.1.213.1.1.5.725,20230828000000,active,"1.2.250.1.213.1.1.5.725",JDV_OBP_TestAudition_CISIS,JDV_OBP_TestAudition_CISIS,"JDV_OBP_TestAudition_CISIS",,"Internal"
https://smt.esante.gouv.fr/fhir/ValueSet/1.2.250.1.213.1.1.5.726,20230623000000,active,"1.2.250.1.213.1.1.5.726",JDV_ConclusionSimplifieeCCU_CISIS,JDV_ConclusionSimplifieeCCU_CISIS,"JDV_ConclusionSimplifieeCCU_CISIS",,"Internal"
https://smt.esante.gouv.fr/fhir/ValueSet/1.2.250.1.213.1.1.5.727,20231017000000,retired,"1.2.250.1.213.1.1.5.727",JDV_StatutVaccinal_CISIS,JDV_StatutVaccinal_CISIS,"JDV_StatutVaccinal_CISIS",,"Internal"
https://smt.esante.gouv.fr/fhir/ValueSet/1.2.250.1.213.1.1.5.728,20230627000000,active,"1.2.250.1.213.1.1.5.728",JDV_TypeDeTestRealiseCCU_CISIS,JDV_TypeDeTestRealiseCCU_CISIS,"JDV_TypeDeTestRealiseCCU_CISIS",,"LOINC"
https://smt.esante.gouv.fr/fhir/ValueSet/1.2.250.1.213.1.1.5.729,20231025000000,active,"1.2.250.1.213.1.1.5.729",JDV_TrousseCCU_CISIS,JDV_TrousseCCU_CISIS,"JDV_TrousseCCU_CISIS",,"Internal,Other"
https://smt.esante.gouv.fr/fhir/ValueSet/1.2.250.1.213.1.1.5.73,20240910000000,active,"1.2.250.1.213.1.1.5.73",JDV_ModaliteEntree_CISIS,JDV_ModaliteEntree_CISIS,"JDV_ModaliteEntree_CISIS",,"Internal"
https://smt.esante.gouv.fr/fhir/ValueSet/1.2.250.1.213.1.1.5.730,20241212000000,active,"1.2.250.1.213.1.1.5.730",JDV_ExamenEnfantObligatoire_CISIS,JDV_ExamenEnfantObligatoire_CISIS,"JDV_ExamenEnfantObligatoire_CISIS",,"Internal"
https://smt.esante.gouv.fr/fhir/ValueSet/1.2.250.1.213.1.1.5.731,20221114000000,active,"1.2.250.1.213.1.1.5.731",JDV_IssueGrossesse_CISIS,JDV_IssueGrossesse_CISIS,"JDV_IssueGrossesse_CISIS",,"Other"
https://smt.esante.gouv.fr/fhir/ValueSet/1.2.250.1.213.1.1.5.732,20230803000000,active,"1.2.250.1.213.1.1.5.732",JDV_AntecedentsObstetricaux_OBP_CISIS,JDV_AntecedentsObstetricaux_OBP_CISIS,"JDV_AntecedentsObstetricaux_OBP_CISIS",,"Internal,Other"
https://smt.esante.gouv.fr/fhir/ValueSet/1.2.250.1.213.1.1.5.733,20230803000000,active,"1.2.250.1.213.1.1.5.733",JDV_ObservationEnfant_CISIS,JDV_ObservationEnfant_CISIS,"JDV_ObservationEnfant_CISIS",,"Internal,LOINC"
https://smt.esante.gouv.fr/fhir/ValueSet/1.2.250.1.213.1.1.5.734,20230803000000,active,"1.2.250.1.213.1.1.5.734",JDV_EtatPerinee_CISIS,JDV_EtatPerinee_CISIS,"JDV_EtatPerinee_CISIS",,"Other"
https://smt.esante.gouv.fr/fhir/ValueSet/1.2.250.1.213.1.1.5.735,20240328000000,active,"1.2.250.1.213.1.1.5.735",JDV_ModeAccouchement_CISIS,JDV_ModeAccouchement_CISIS,"JDV_ModeAccouchement_CISIS",,"Internal,Other"
https://smt.esante.gouv.fr/fhir/ValueSet/1.2.250.1.213.1.1.5.736,20230803000000,active,"1.2.250.1.213.1.1.5.736",JDV_EtatNaissance_CISIS,JDV_EtatNaissance_CISIS,"JDV_EtatNaissance_CISIS",,"Other"
https://smt.esante.gouv.fr/fhir/ValueSet/1.2.250.1.213.1.1.5.737,20230803000000,active,"1.2.250.1.213.1.1.5.737",JDV_TransfertMutation_CISIS,JDV_TransfertMutation_CISIS,"JDV_TransfertMutation_CISIS",,"Internal,Other"
https://smt.esante.gouv.fr/fhir/ValueSet/1.2.250.1.213.1.1.5.738,20230803000000,active,"1.2.250.1.213.1.1.5.738",JDV_AnomalieCroissance_CISIS,JDV_AnomalieCroissance_CISIS,"JDV_AnomalieCroissance_CISIS",,"Internal,THO"
https://smt.esante.gouv.fr/fhir/ValueSet/1.2.250.1.213.1.1.5.739,20240917000000,active,"1.2.250.1.213.1.1.5.739",JDV_TypeActePostPartum_CISIS,JDV_TypeActePostPartum_CISIS,"JDV_TypeActePostPartum_CISIS",,"Internal,Other"
