URL,Version,Status,OIDs,Name,Title,Descriptino,Uses,Used,Sources
http://hl7.org/fhir/ValueSet/administrative-gender,4.0.1,active,"2.16.840.1.113883.4.642.3.1",AdministrativeGender,AdministrativeGender,"The gender of a person used for administrative purposes.","ConceptMap/ASS-A33-AdministrativeGender-Sexe","hl7.fhir.r4.core"
https://smt.esante.gouv.fr/fhir/ValueSet/jdv-type-systeme-cisis,20250624152100,active,"1.2.250.1.213.1.1.5.825",JdvTypeSystemeCisis,Jdv Type Systeme CISIS,"Jdv Type Systeme CISIS",,"Internal"
https://smt.esante.gouv.fr/fhir/ValueSet/jdv-type-traitement-frcp-cisis,20250624152101,active,"1.2.250.1.213.1.1.5.595",JdvTypeTraitementFrcpCisis,JDV Type Traitement Frcp CISIS,"JDV Type Traitement Frcp CISIS",,"Internal,Other"
https://smt.esante.gouv.fr/fhir/ValueSet/jdv-type-traitement-iv-cisis,20250624152101,active,"1.2.250.1.213.1.1.5.173",JdvTypeTraitementIvCisis,JDV Type Traitement Iv CISIS,"JDV Type Traitement Iv CISIS",,"Internal"
https://smt.esante.gouv.fr/fhir/ValueSet/jdv-type-traitement-pps-cisis,20250624152101,active,"1.2.250.1.213.1.1.5.478",JdvTypeTraitementPpsCisis,JDV Type Traitement Pps CISIS,"JDV Type Traitement Pps CISIS",,"Internal,Other"
https://smt.esante.gouv.fr/fhir/ValueSet/jdv-ufcv-code-entree-cisis,20250624152101,active,"1.2.250.1.213.1.1.4.2.19",JdvUfcvCodeEntreeCisis,JDV UFCV Code Entree CISIS,"JDV UFCV Code Entree CISIS",,"Internal,LOINC"
https://smt.esante.gouv.fr/fhir/ValueSet/jdv-ufcv-composant-prothese-valvulaire-cisis,20250624152101,active,"1.2.250.1.213.1.1.4.2.10",JdvUfcvComposantProtheseValvulaireCisis,JDV UFCV Composant Prothese Valvulaire CISIS,"JDV UFCV Composant Prothese Valvulaire CISIS",,"Internal"
https://smt.esante.gouv.fr/fhir/ValueSet/jdv-ufcv-connexion-sonde-cisis,20250624152101,active,"1.2.250.1.213.1.1.4.2.17",JdvUfcvConnexionSondeCisis,JDV UFCV Connexion Sonde CISIS,"JDV UFCV Connexion Sonde CISIS",,"Internal"
https://smt.esante.gouv.fr/fhir/ValueSet/jdv-ufcv-effet-inr-cisis,20250624152101,active,"1.2.250.1.213.1.1.4.2.18",JdvUfcvEffetInrCisis,JDV UFCV Effet INR CISIS,"JDV UFCV Effet INR CISIS",,"hl7.terminology.r4"
https://smt.esante.gouv.fr/fhir/ValueSet/jdv-ufcv-lateralite-cisis,20250624152101,active,"1.2.250.1.213.1.1.4.2.4",JdvUfcvLateraliteCisis,JDV UFCV Lateralite CISIS,"JDV UFCV Lateralite CISIS",,"Internal"
https://smt.esante.gouv.fr/fhir/ValueSet/jdv-ufcv-localisation-defibrillateur-cisis,20250624152101,active,"1.2.250.1.213.1.1.4.2.2",JdvUfcvLocalisationDefibrillateurCisis,JDV UFCV Localisation Defibrillateur CISIS,"JDV UFCV Localisation Defibrillateur CISIS",,"Internal"
https://smt.esante.gouv.fr/fhir/ValueSet/jdv-ufcv-localisation-sonde-cisis,20250624152101,active,"1.2.250.1.213.1.1.4.2.15",JdvUfcvLocalisationSondeCisis,JDV UFCV Localisation Sonde CISIS,"JDV UFCV Localisation Sonde CISIS",,"Internal"
https://smt.esante.gouv.fr/fhir/ValueSet/jdv-ufcv-materiel-implante-cisis,20250624152101,active,"1.2.250.1.213.1.1.4.2.1",JdvUfcvMaterielImplanteCisis,JDV UFCV Materiel Implente CISIS,"JDV UFCV Materiel Implente CISIS",,"Internal"
https://smt.esante.gouv.fr/fhir/ValueSet/jdv-ufcv-modele-valve-cisis,20250624152101,active,"1.2.250.1.213.1.1.4.2.16",JdvUfcvModeleValveCisis,JDV UFCV Modele Valve CISIS,"JDV UFCV Modele Valve CISIS",,"Internal"
https://smt.esante.gouv.fr/fhir/ValueSet/jdv-ufcv-motif-implant-cisis,20250624152101,active,"1.2.250.1.213.1.1.4.2.13",JdvUfcvMotifImplantCisis,JDV UFCV Motif Implant CISIS,"JDV UFCV Motif Implant CISIS",,"Internal"
https://smt.esante.gouv.fr/fhir/ValueSet/jdv-ufcv-motif-implant-endoprothese-cisis,20250624152101,active,"1.2.250.1.213.1.1.4.2.12",JdvUfcvMotifImplantEndoprotheseCisis,JDV UFCV Motif Implant Endoprothese CISIS,"JDV UFCV Motif Implant Endoprothese CISIS",,"Internal"
https://smt.esante.gouv.fr/fhir/ValueSet/jdv-ufcv-polarite-sonde-cisis,20250624152101,active,"1.2.250.1.213.1.1.4.2.7",JdvUfcvPolariteSondeCisis,JDV UFCV Polarite Sonde CISIS,"JDV UFCV Polarite Sonde CISIS",,"Internal"
https://smt.esante.gouv.fr/fhir/ValueSet/jdv-ufcv-stade-nyha-cisis,20250624152101,active,"1.2.250.1.213.1.1.4.2.6",JdvUfcvStadeNyhaCisis,JDV UFCV Stade Nyha CISIS,"JDV UFCV Stade Nyha CISIS",,"Internal"
https://smt.esante.gouv.fr/fhir/ValueSet/jdv-ufcv-type-dispositif-cardiaque-cisis,20250624152101,active,"1.2.250.1.213.1.1.4.2.11",JdvUfcvTypeDispositifardiaqueCisis,JDV UFCV Type Dispositif Cardiaque CISIS,"JDV UFCV Type Dispositif Cardiaque CISIS",,"Internal"
https://smt.esante.gouv.fr/fhir/ValueSet/jdv-ufcv-type-endoprothese-cisis,20250624152101,active,"1.2.250.1.213.1.1.4.2.20",JdvUfcvTypeEndoprotheseCisis,JDV UFCV Type Endoprothese CISIS,"JDV UFCV Type Endoprothese CISIS",,"Internal"
https://smt.esante.gouv.fr/fhir/ValueSet/jdv-ufcv-type-valve-cisis,20250624152100,active,"1.2.250.1.213.1.1.4.2.9",JdvUfcvTypetValveCisis,JDV UFCV Type Valve CISIS,"JDV UFCV Type Valve CISIS",,"Internal"
https://smt.esante.gouv.fr/fhir/ValueSet/jdv-ufcv-voie-abord-cisis,20250624152101,active,"1.2.250.1.213.1.1.4.2.8",JdvUfcvVoieAbordCisis,JDV UFCV Voie Abord CISIS,"JDV UFCV Voie Abord CISIS",,"Internal"
https://smt.esante.gouv.fr/fhir/ValueSet/jdv-usage-drogue-cisis,20250624152100,active,"1.2.250.1.213.1.1.5.94",JdvUsageDrogueCisis,JDV Usage Drogue CISIS,"JDV Usage Drogue CISIS",,"Internal"
https://smt.esante.gouv.fr/fhir/ValueSet/jdv-vaccin-cse24-cisis,20250624152100,active,"1.2.250.1.213.1.1.5.107",JdvVaccinCse24Cisis,JDV Vaccin Cse24 CISIS,"JDV Vaccin Cse24 CISIS",,"Internal"
https://smt.esante.gouv.fr/fhir/ValueSet/jdv-vaccin-cse8-cisis,20250624152100,active,"1.2.250.1.213.1.1.5.105",JdvVaccinCse8Cisis,JDV Vaccin Cse8 CISIS,"JDV Vaccin Cse8 CISIS",,"Internal"
https://smt.esante.gouv.fr/fhir/ValueSet/jdv-vaccin-cse9-cisis,20250624152100,active,"1.2.250.1.213.1.1.5.106",JdvVaccinCse9Cisis,JDV Vaccin Cse9 CISIS,"JDV Vaccin Cse9 CISIS",,"Internal"
https://smt.esante.gouv.fr/fhir/ValueSet/jdv-vie-en-collectivite-cisis,20250624152100,active,"1.2.250.1.213.1.1.5.133",JdvVieEnCollectiviteCisis,JDV Vie En Collectivite CISIS,"JDV Vie En Collectivite CISIS",,"Internal"
https://smt.esante.gouv.fr/fhir/ValueSet/jdv-voie-abord-cisis,20250624152100,active,"1.2.250.1.213.1.1.5.491",JdvVoieAbordCisis,JDV Voie Abord CISIS,"JDV Voie Abord CISIS",,"Internal"
https://smt.esante.gouv.fr/terminologie-atc?vs,20241114120000,active,,ValueSet_ATC_All,,"Ce jeu de valeurs inclut tous les codes concepts de la terminologie ATC",,"Internal"
https://smt.esante.gouv.fr/terminologie-bdpm?vs,20241106120000,active,,ValueSet_BDPM_All,,"Ce jeu de valeurs inclut tous les codes de la terminologie BDPM",,"Internal"
https://smt.esante.gouv.fr/terminologie-cip_ucd?vs,20241114120000,active,,ValueSet_CIPUCD_All,,"Ce jeu de valeurs inclut tous les codes concepts de la terminologie CIP-UCD",,"Other"
https://smt.esante.gouv.fr/terminologie-nuva?vs,20241106120000,active,,ValueSet_NUVA_All,,"Ce jeu de valeurs inclut tous les codes concepts de la terminologie NUVA",,"Internal"
https://smt.esante.gouv.fr/terminologie-sms?vs,20241114120000,active,,ValueSet_SMS_All,,"Ce jeu de valeurs inclut tous les codes de la terminologie SMS, Dictionnaire des substances médicamenteuses",,"Internal"
https://smt.esante.gouv.fr/terminologie-standardterms?vs,20241114120000,active,,ValueSet_EDQM_All,,"Ce jeu de valeurs inclut tous les codes de la terminologie EDQM",,"Internal"
